,Unnamed: 0,id_grid,MesListing,TIPOPROPIEDAD,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,SitioOrigen,Amoblado,Antiguedad,Cisterna,AccesoInternet,BusinessCenter,Gimnasio,Laundry,Calefaccion,SalonDeUsosMul,AireAC,Recepcion,Estacionamiento,Jacuzzi,AreaJuegosInfantiles,Chimenea,Ascensor,SalonFiestas,Seguridad,Pileta,Cocheras,PistaJogging,EstacionamientoVisitas,Lobby,LocalesComerciales,SistContraIncendios,AreaParrillas,CanchaTennis,AreaCine,ITE_ADD_CITY_NAME,ITE_ADD_STATE_NAME,ITE_ADD_NEIGHBORHOOD_NAME,ITE_TIPO_PROD,LONGITUDE,LATITUDE,year,COMUNA,precio_pesos_constantes
3526,249734,52482,2022-07-01,Departamento,50.0,50.0,1,1,2,,0,50,,0,,0,1,0,0,0,,,0,,,,,0,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Luro,U,-58.5035961641725,-34.6379573804029,2022,COMUNA 10,8211.92117370296
790,51681,52825,2021-02-01,Departamento,0.0,0.0,1,1,2,0.0,No,3 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Floresta,U,-58.4730241250037,-34.6365271531551,2021,COMUNA 10,7486.36657630007
2240,155704,53479,2022-08-01,Departamento,115.0,115.0,0,2,4,,0.0,70.0,,1.0,,0.0,0.0,1.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Floresta,U,-58.4816856155557,-34.6328154504471,2022,COMUNA 10,13953.9867020583
3222,227289,49509,2021-04-01,Departamento,40.0,70.0,2,1,3,0.0,No,9 años,Sí,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Monte Castro,U,-58.5300711149517,-34.6538583161951,2021,COMUNA 10,16245.0475162584
3394,240129,56431,2021-11-01,Departamento,35.0,30.0,1,1,1,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,No,Capital Federal,Capital Federal,Monte Castro,U,-58.5010249682622,-34.6163485233715,2021,COMUNA 10,8612.53332039556
2853,200416,53480,2022-06-01,Departamento,66.0,65.0,3,1,4,,,52,,,,,1,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Floresta,U,-58.479504307377,-34.632841935124,2022,COMUNA 10,9621.38546270448
1256,83307,53461,2022-08-01,Departamento,40.0,40.0,1,1,2,,0.0,35.0,,0.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Versalles,U,-58.5209486716312,-34.632332058684,2022,COMUNA 10,6279.29401592624
2642,186252,56433,2021-04-01,Departamento,23.0,23.0,0,1,1,0.0,No,8 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Monte Castro,U,-58.4966632491728,-34.6164021233038,2021,COMUNA 10,6161.91457513251
3803,268848,52154,2022-03-01,Departamento,42.0,39.0,1,1,2,0.0,No,5 años,No,No,No,No,No,Sí,Sí,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Luro,U,-58.5014472431636,-34.6397872348334,2022,COMUNA 10,10139.3959184636
1870,129578,54137,2022-06-01,Departamento,46.0,42.0,1,1,2,,0,50,,0,,0,0,0,0,0,,,0,,,,,0,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Floresta,U,-58.4816214903885,-34.6292094643932,2022,COMUNA 10,6734.96982389314
3547,251476,54792,2021-06-01,Departamento,47.0,47.0,2,1,3,0.0,No,35 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Floresta,U,-58.4881007181793,-34.6255238094361,2021,COMUNA 10,9721.08403873105
3848,271157,51495,2021-01-01,Departamento,36.0,32.0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Luro,S,-58.503693814377,-34.6433662966481,2021,COMUNA 10,9496.99074251798
1424,96280,53466,2022-10-01,Departamento,55.0,50.0,2,1,3,,0.0,40.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Versalles,U,-58.5100423611465,-34.632467601378,2022,COMUNA 10,9888.50210917961
98,6794,53155,2021-02-01,Departamento,50.0,45.0,1,1,2,0.0,No,10 años,No,No,No,No,No,Sí,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Floresta,U,-58.470810877284,-34.6347504849221,2021,COMUNA 10,7639.14956765313
3212,226509,52485,2021-12-01,Departamento,40.0,40.0,1,1,2,0.0,0,15 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Luro,U,-58.4970518924876,-34.6380379033753,2021,COMUNA 10,6550.45126207221
1206,80042,52150,2021-06-01,Departamento,42.0,2.0,1,1,2,0.0,No,0,No,No,No,No,No,No,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Luro,U,-58.5101730985417,-34.6396794736738,2021,COMUNA 10,6042.83602407606
2667,188257,53809,2021-08-01,Departamento,60.0,60.0,2,1,3,0.0,No,40 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Floresta,U,-58.4794722905312,-34.6310389406053,2021,COMUNA 10,7963.46107832902
2076,144147,52164,2022-04-01,Departamento,42.0,42.0,1,1,2,0.0,No,0 años,   0,No,   0,No,   0,   0,   0,No,   0,   0,No,   0,   0,Sí,   0,No,No,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Floresta,N,-58.479632403205,-34.6400539075997,2022,COMUNA 10,6566.27662966331
2686,189775,52818,2021-05-01,Departamento,29.0,22.0,1,1,7,0.0,No,8 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Luro,U,-58.4882939425522,-34.6363417356124,2021,COMUNA 10,5965.06735142769
866,56526,53129,2021-11-01,Departamento,56.0,56.0,2,1,3,0.0,0,50 años,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Versalles,U,-58.5275254801579,-34.6340532195665,2021,COMUNA 10,10199.0526162579
3908,274369,56102,2021-09-01,Departamento,42.0,38.0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Monte Castro,S,-58.5010574336366,-34.6181515045399,2021,COMUNA 10,9617.70661644347
2930,207280,55769,2022-12-01,Departamento,45.0,45.0,1,1,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Monte Castro,U,-58.509813682456,-34.6198468032629,2022,COMUNA 10,8969.17104599074
3473,246040,51825,2022-03-01,Departamento,50.0,46.0,1,1,2,0.0,No,0,No,No,No,No,No,No,Sí,Sí,No,No,No,0,No,No,Sí,No,Sí,1,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Luro,U,-58.5014797460512,-34.6415902087134,2022,COMUNA 10,14296.7363599857
3735,264374,56419,2021-05-01,Departamento,44.0,42.0,1,1,2,0.0,No,50 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Real,U,-58.5271950393818,-34.6160236505408,2021,COMUNA 10,6507.34620155748
1931,133574,53803,2021-12-01,Departamento,60.0,55.0,2,1,3,0.0,No,25 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Floresta,U,-58.492559813825,-34.6308794583273,2021,COMUNA 10,8733.93501609628
1335,89519,54447,2021-09-01,Departamento,61.0,47.0,1,1,2,0.0,No,30 años,0,No,0,No,Sí,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Versalles,U,-58.5230310536419,-34.6268959557285,2021,COMUNA 10,9136.82128562129
2025,139753,52481,2021-09-01,Departamento,33.0,33.0,1,0,2,0.0,0,10 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Luro,U,-58.5057775822909,-34.6379304614143,2021,COMUNA 10,7213.2799623326
2059,142526,52818,2021-11-01,Departamento,52.0,44.0,1,1,2,0.0,0,4 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Floresta,U,-58.4882939425522,-34.6363417356124,2021,COMUNA 10,9043.15998641533
849,55150,52822,2022-02-01,Departamento,48.0,35.0,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Floresta,S,-58.4795683496015,-34.6364479224817,2022,COMUNA 10,3661155.78523915
2790,196710,56762,2022-10-01,Departamento,49.0,46.0,1,1,2,,0.0,4.0,,0.0,,0.0,1.0,0.0,0.0,1.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Monte Castro,U,-58.4966308809266,-34.6145991379883,2022,COMUNA 10,8652.43934553216
2547,179055,55766,2021-08-01,Departamento,50.0,30.0,1,1,1,0.0,No,0 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Real,N,-58.5163564874295,-34.6197656326404,2021,COMUNA 10,8958.89371312015
3446,244133,50835,2021-10-01,Departamento,30.0,30.0,0,1,1,0.0,No,0,No,No,No,No,No,Sí,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Luro,U,-58.5081222341561,-34.6469183430092,2021,COMUNA 10,5343.17034224516
394,26014,55119,2021-10-01,Departamento,44.0,37.0,1,1,2,0.0,No,40 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Floresta,U,-58.492430643258,-34.6236675173282,2021,COMUNA 10,8363.22314438373
456,29932,55771,2022-01-01,Departamento,50.0,45.0,1,1,2,0.0,No,15 años,No,No,No,No,No,No,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Monte Castro,U,-58.5054517979611,-34.6199007221504,2022,COMUNA 10,12609.1458381524
1825,125904,51498,2022-01-01,Departamento,43.0,40.0,1,1,2,0.0,No,20 años,0,Sí,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Luro,U,-58.497149118066,-34.6434468357812,2022,COMUNA 10,8406.09722543496
1306,86440,54136,2022-05-01,Departamento,119.0,115.0,3,2,4,,0,20,,,,,,,,,,,,,,,,,0,1,,,,,,1.0,,,Capital Federal,Capital Federal,Floresta,U,-58.4838027013995,-34.6291829442723,2022,COMUNA 10,11819.8720420773
804,52573,55111,2021-12-01,Departamento,75.0,75.0,3,2,4,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Monte Castro,S,-58.5098790047153,-34.6234527483861,2021,COMUNA 10,16594.4765305829
2440,170995,51826,2022-12-01,Departamento,65.0,65.0,2,1,3,,0.0,30.0,,0.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Luro,U,-58.4992982277977,-34.6416170532954,2022,COMUNA 10,7848.0246652419
1655,114351,51500,2022-03-01,Departamento,44.0,41.0,1,1,2,0.0,No,9 años,0,0,0,0,0,0,0,0,0,0,0,0,0,Sí,0,0,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Luro,U,-58.4927859727886,-34.6435003335013,2022,COMUNA 10,7524.59808420301
1110,73380,54793,2022-10-01,Departamento,30.0,27.0,1,1,1,,,38.0,,,,,,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Floresta,U,-58.4859196071783,-34.6255504039725,2022,COMUNA 10,5747.69185096065
3336,235139,54802,2022-12-01,Departamento,79.0,72.0,3,2,4,,0.0,48.0,,1.0,,0.0,1.0,0.0,0.0,1.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Floresta,U,-58.4662894801594,-34.6257880005951,2022,COMUNA 10,10650.890617114
809,52931,55773,2021-11-01,Departamento,47.0,45.0,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Floresta,S,-58.5010899018952,-34.6199544851478,2021,COMUNA 10,9065.8245477848
752,49638,52480,2022-03-01,Departamento,38.0,34.0,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Luro,U,-58.507958997514,-34.6379035034271,2022,COMUNA 10,6395.90837157256
1157,76779,53797,2021-05-01,Departamento,33.0,33.0,1,1,2,0.0,No,5 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Luro,U,-58.5056472338299,-34.6307185724384,2021,COMUNA 10,8405.32217701175
2593,183275,51498,2021-01-01,Departamento,43.0,40.0,1,1,2,0.0,No,24 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,Sí,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Luro,U,-58.497149118066,-34.6434468357812,2021,COMUNA 10,7914.15895209832
2386,167026,56762,2022-09-01,Departamento,49.0,46.0,1,1,2,,0.0,4.0,,0.0,,0.0,1.0,0.0,0.0,1.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Monte Castro,U,-58.4966308809266,-34.6145991379883,2022,COMUNA 10,9197.54302411993
3866,271696,55443,2022-08-01,Departamento,50.0,50.0,0,1,1,,0.0,3.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Monte Castro,U,-58.5033033696498,-34.6217306013854,2022,COMUNA 10,7674.69268613207
2080,144541,54451,2021-11-01,Departamento,45.0,45.0,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Floresta,S,-58.5143065885879,-34.6270046020153,2021,COMUNA 10,5666.1403423655
1418,95860,54781,2022-04-01,Departamento,33.0,30.0,0,1,1,0.0,No,15 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,   0,Capital Federal,Capital Federal,Monte Castro,U,-58.5120927495079,-34.6252286967805,2022,COMUNA 10,6388.80969372647
188,12954,53481,2021-10-01,Departamento,92.0,80.0,3,1,4,0.0,No,35 años,0,Sí,0,No,Sí,Sí,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Floresta,U,-58.4773229963539,-34.6328683808081,2021,COMUNA 10,13938.7052406395
3877,272425,52818,2021-06-01,Departamento,50.0,42.0,1,1,2,0.0,0,0,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Floresta,N,-58.4882939425522,-34.6363417356124,2021,COMUNA 10,5444857.98969358
3522,249611,55112,2021-12-01,Departamento,42.0,38.0,1,1,2,0.0,No,3 años,No,No,No,No,No,No,Sí,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Monte Castro,U,-58.5076979696449,-34.6234797309266,2021,COMUNA 10,9825.67689310832
633,41809,54137,2022-08-01,Departamento,38.0,38.0,1,1,2,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Floresta,N,-58.4816214903885,-34.6292094643932,2022,COMUNA 10,7674.69268613207
478,31177,53151,2022-03-01,Departamento,38.0,35.0,0,1,1,0.0,No,7 años,No,No,No,No,No,No,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Floresta,U,-58.479536327067,-34.6346449290828,2022,COMUNA 10,2788804.16495774
3567,252468,53797,2021-11-01,Departamento,35.0,35.0,1,1,2,0.0,No,10 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Luro,U,-58.5056472338299,-34.6307185724384,2021,COMUNA 10,9292.47016147942
1665,115286,54126,2021-04-01,Departamento,41.0,38.0,1,1,2,0.0,No,15 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Floresta,U,-58.5056146539509,-34.6289155987924,2021,COMUNA 10,7562.34970584444
1037,67172,51499,2021-01-01,Departamento,47.0,40.0,1,1,2,0.0,0,5 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Luro,U,-58.4949675468648,-34.6434736041449,2021,COMUNA 10,8547.29166826619
125,8599,54468,2021-04-01,Departamento,33.0,32.0,1,1,2,0.0,Sí,30 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Floresta,U,-58.4772270958227,-34.6274593902648,2021,COMUNA 10,6161.91457513251
2241,156236,56094,2022-01-01,Departamento,66.0,66.0,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Real,S,-58.5185045713057,-34.6179355316664,2022,COMUNA 10,9456.85937861433
269,18404,53151,2022-08-01,Departamento,51.0,51.0,2,1,3,,0.0,6.0,,1.0,,,0.0,1.0,,,,,0.0,,,,,,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Floresta,U,-58.479536327067,-34.6346449290828,2022,COMUNA 10,8372.39202123499
773,50517,53482,2021-08-01,Departamento,40.0,35.0,1,1,2,0.0,No,0,No,Sí,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Floresta,U,-58.4751416824908,-34.6328947874992,2021,COMUNA 10,6221.45396744455
93,6542,55442,2022-07-01,Departamento,57.0,47.0,1,2,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Monte Castro,S,-58.5054843633726,-34.6217036986003,2022,COMUNA 10,10003.6130661472
1353,90966,53481,2021-10-01,Departamento,38.0,35.0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Floresta,S,-58.4773229963539,-34.6328683808081,2021,COMUNA 10,7433.97612834109
1207,80077,52165,2021-10-01,Departamento,74.0,62.0,2,1,3,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Floresta,U,-58.4774509034911,-34.6400803603612,2021,COMUNA 10,13938.7052406395
2821,198284,52148,2022-05-01,Departamento,53.0,49.0,1,1,2,,,,,,,,,,,1,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Luro,N,-58.5145360088242,-34.6396253590881,2022,COMUNA 10,10131.3188932091
1046,68101,54138,2022-04-01,Departamento,119.0,115.0,3,2,4,0.0,No,20 años,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,No,1,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Floresta,U,-58.4794402765295,-34.6292359455266,2022,COMUNA 10,12422.6855155792
1030,66816,54138,2022-01-01,Departamento,62.0,58.0,2,1,3,0.0,No,44 años,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Floresta,U,-58.4794402765295,-34.6292359455266,2022,COMUNA 10,9982.24045520402
2773,195689,53469,2021-02-01,Departamento,45.0,42.0,1,1,2,0.0,No,40 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Luro,U,-58.5034985399876,-34.6325484591104,2021,COMUNA 10,9014.1964898307
3180,224315,54466,2022-04-01,Departamento,55.0,48.0,2,1,3,0.0,No,50 años,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,No,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Floresta,U,-58.4815894320769,-34.6274064705262,2022,COMUNA 10,9760.68147652655
3109,219864,54790,2021-01-01,Departamento,42.0,39.0,0,1,1,0.0,0,1 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Floresta,U,-58.492462931597,-34.6254705034185,2021,COMUNA 10,6964.45987784652
3692,261301,55762,2021-06-01,Departamento,40.0,40.0,1,1,2,0.0,No,40 años,No,No,No,No,No,No,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Real,U,-58.5250801865833,-34.619656859541,2021,COMUNA 10,6568.30002616963
2270,159155,54465,2022-01-01,Departamento,37.0,35.0,1,1,1,0.0,No,0 años,0,Sí,0,No,Sí,No,Sí,No,0,0,No,0,0,0,0,Sí,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Floresta,N,-58.4837705959346,-34.6273799521796,2022,COMUNA 10,6304.57291907622
2574,181090,56762,2022-03-01,Departamento,30.0,28.0,1,1,1,0.0,No,10 años,0,0,0,0,0,Sí,0,0,0,0,0,0,0,Sí,0,0,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Monte Castro,U,-58.4966308809266,-34.6145991379883,2022,COMUNA 10,6866.19575183525
3777,267028,53479,2022-07-01,Departamento,115.0,115.0,0,2,4,,0,70,,1,,0,0,1,0,0,,,0,,,,,0,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Floresta,U,-58.4816856155557,-34.6328154504471,2022,COMUNA 10,18663.4572129613
1484,100570,55442,2021-06-01,Departamento,70.0,65.0,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Monte Castro,S,-58.5054843633726,-34.6217036986003,2021,COMUNA 10,4537381.65807798
1816,125665,56430,2022-08-01,Departamento,43.0,33.0,0,1,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Monte Castro,S,-58.5032058234832,-34.6163216649537,2022,COMUNA 10,7535.15281911149
3455,244426,56113,2022-12-01,Departamento,73.0,65.0,2,1,3,,0.0,40.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Floresta,U,-58.4770673183875,-34.6184443948301,2022,COMUNA 10,10090.3174267396
2834,199697,51828,2022-03-01,Departamento,50.0,50.0,1,1,2,0.0,No,15 años,No,Sí,No,No,Sí,Sí,No,Sí,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Luro,U,-58.4949351826452,-34.6416706254464,2022,COMUNA 10,12227.4718868299
1227,81461,52491,2021-12-01,Departamento,35.0,32.0,0,1,1,0.0,0,1 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Floresta,U,-58.4839632715112,-34.6381978963348,2021,COMUNA 10,16376.1281551805
189,13022,54783,2022-03-01,Departamento,38.0,35.0,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Monte Castro,S,-58.5077305879849,-34.6252827044522,2022,COMUNA 10,8465.17284472839
3785,267439,53469,2021-01-01,Departamento,45.0,42.0,1,1,2,0.0,No,40 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Luro,U,-58.5034985399876,-34.6325484591104,2021,COMUNA 10,9338.70756347602
2702,190968,52149,2021-06-01,Departamento,36.0,30.0,1,1,2,0.0,No,4 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Luro,U,-58.512354555137,-34.6396524358813,2021,COMUNA 10,6568.30002616963
2704,191022,55452,2021-08-01,Departamento,75.0,60.0,2,2,3,0.0,No,9 años,No,No,No,No,No,Sí,No,Sí,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Floresta,U,-58.4836742966501,-34.6219709725415,2021,COMUNA 10,13438.3405696802
1520,103687,52491,2021-07-01,Departamento,35.0,32.0,0,1,1,0.0,0,1 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Floresta,U,-58.4839632715112,-34.6381978963348,2021,COMUNA 10,19130.9709510822
