,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,Amoblado,Antiguedad,Cisterna,Gimnasio,Laundry,Calefaccion,AireAC,Jacuzzi,SalonFiestas,Cocheras,LONGITUDE,LATITUDE,precio_pesos_constantes,ITE_TIPO_PROD_encoded
8083,25.0,25.0,1,1,1,0,5,0,0,0,0,0,0,0,0,-58.6192370565986,-34.7500859400084,1952.13629530531,2
8084,42.0,42.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.5625610695674,-34.6408227253485,5439.49472867088,2
8085,45.0,45.0,1,1,2,1,18,0,0,1,0,0,0,0,0,-58.5628317685069,-34.6552460854291,5581.59468082332,2
8086,43.0,43.0,1,1,2,0,30,0,0,0,0,0,0,0,0,-58.5669917776159,-34.6443725709902,4623.35347398923,2
8087,60.0,55.0,2,1,3,0,6,0,0,1,0,0,0,0,0,-58.5760591402157,-34.6622891779358,7356.49602930999,2
8088,52.0,50.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.5691393273735,-34.6425415978101,8297.23826529147,2
8089,200.0,46.0,1,1,2,0,4,1,0,0,0,0,0,0,0,-58.6062712083706,-34.7574709334633,4817.04697425481,2
8090,50.0,50.0,3,3,4,0,0,0,0,0,0,0,0,0,0,-58.5700235651546,-34.6894172254089,7986.01211715808,1
8091,42.0,40.0,1,1,2,0,40,0,0,1,1,1,0,0,0,-58.5691053589936,-34.6407386814514,5972.30630814761,2
8092,140.0,110.0,3,1,4,0,0,0,0,0,0,0,0,0,1,-58.5742865447927,-34.6839522040212,10648.0161562108,2
8093,45.0,45.0,2,1,3,0,0,0,0,0,0,0,0,0,0,-58.5625272457237,-34.6390198028051,7524.59808420301,1
8094,65.0,47.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.5453102402931,-34.6518627391328,8415.49328938803,0
8095,75.0,55.0,2,1,3,0,25,0,0,0,1,0,0,0,0,-58.5628317685069,-34.6552460854291,9426.59876878776,2
8096,400.0,36.0,1,1,2,0,5,0,0,0,0,0,0,0,1,-58.6064109238833,-34.7646823270893,4532.6856282787,2
8097,35.0,35.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.5648102534472,-34.6444005893706,6121.91070434631,1
