,Unnamed: 0.1,Unnamed: 0,id_grid,MesListing,TIPOPROPIEDAD,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,SitioOrigen,Amoblado,Antiguedad,Cisterna,AccesoInternet,BusinessCenter,Gimnasio,Laundry,Calefaccion,SalonDeUsosMul,AireAC,Recepcion,Estacionamiento,Jacuzzi,AreaJuegosInfantiles,Chimenea,Ascensor,SalonFiestas,Seguridad,Pileta,Cocheras,PistaJogging,EstacionamientoVisitas,Lobby,LocalesComerciales,SistContraIncendios,AreaParrillas,CanchaTennis,AreaCine,ITE_ADD_CITY_NAME,ITE_ADD_STATE_NAME,ITE_ADD_NEIGHBORHOOD_NAME,ITE_TIPO_PROD,LONGITUDE,LATITUDE,year,precio_por_m2,precio_pesos_constantes
2221,388,21618,86541,2022-07-01,Departamento,63.0,51.0,1,1,2,,0,8.0,,1,,0,0,0,0,1,,,0,,,,,0,0,1,,,,,,0.0,,,Pilar,Bs.As. G.B.A. Norte,,U,-58.8419051679147,-34.4457740719655,2022,370.2578973811687,18883.1527664396
1280,1574,95096,84571,2022-11-01,Departamento,77.0,65.0,1,1,2,,0.0,10.0,,0.0,,0.0,1.0,0.0,1.0,1.0,,,0.0,,,,,0.0,1.0,1,,,,,,0.0,,,Pilar,Bs.As. G.B.A. Norte,Pilar,U,-58.8334374300048,-34.4567212756126,2022,217.53689466433232,14139.8981531816
2338,247,13794,85556,2021-02-01,Departamento,50.0,50.0,1,1,2,0.0,No,0.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,Sí,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Pilar,Bs.As. G.B.A. Norte,,N,-58.8376715704488,-34.4512477406143,2021,213.896187894288,10694.8093947144
2161,2380,143200,87568,2022-05-01,Departamento,187.0,88.0,2,2,3,,0,0.0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,,,,0.0,0,,Pilar,Bs.As. G.B.A. Norte,Pilar,N,-58.7547478706987,-34.4416463312409,2022,303.70259371231253,26725.8282466835
129,2591,154999,88867,2021-09-01,Departamento,46.0,46.0,1,1,2,0.0,No,0.0,No,Sí,No,No,No,Sí,No,No,No,No,No,No,No,No,No,No,No,2,0.0,No,0.0,0.0,0.0,0.0,No,0,Pilar,Bs.As. G.B.A. Norte,Del Viso,U,-58.7915859720516,-34.4338986369734,2021,156.81043396375216,7213.2799623326
355,2493,149244,89196,2021-09-01,Departamento,97.0,80.0,2,2,3,0.0,No,5.0,0,No,0,Sí,Sí,No,Sí,Sí,0,0,No,0,0,0,0,Sí,Sí,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Pilar,Bs.As. G.B.A. Norte,,U,-58.7915474904332,-34.4320958649006,2021,240.44266541108624,19235.4132328869
288,1489,89739,89173,2022-02-01,Departamento,35.0,35.0,1,1,2,0.0,No,10.0,0,No,0,No,No,No,No,Sí,0,0,No,0,0,0,0,Sí,Sí,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Pilar,Bs.As. G.B.A. Norte,Alto del Molino,U,-58.8415886293555,-34.4313523103948,2022,389.9676703783229,13648.8684632413
730,1818,110749,52155,2022-01-01,Departamento,46.0,39.0,1,1,2,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,0.0,No,0.0,0.0,0.0,0.0,No,0,Pilar,Bs.As. G.B.A. Norte,Lagoon Pilar,S,-58.4992657720907,-34.6398140776198,2022,61.65176938681923,2404.41900608595
1478,1294,78285,89173,2021-10-01,Departamento,42.0,35.0,1,1,2,0.0,0,4.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Pilar,Bs.As. G.B.A. Norte,Alto del Molino,U,-58.8415886293555,-34.4313523103948,2021,371.6988064170543,13009.4582245969
207,1538,92319,88535,2022-09-01,Departamento,207.0,176.0,2,2,3,,0.0,0.0,,1.0,,1.0,0.0,1.0,1.0,1.0,,,1.0,,,,,1.0,1.0,1,,,,,,0.0,,,Pilar,Bs.As. G.B.A. Norte,,N,-58.7981519458474,-34.4356055706819,2022,373.1665483169716,65677.312503787
247,1159,69723,88864,2022-12-01,Departamento,114.0,89.0,1,1,2,,0.0,0.0,,1.0,,1.0,0.0,0.0,1.0,1.0,,,0.0,,,,,0.0,0.0,1,,,,,,0.0,,,Pilar,Bs.As. G.B.A. Norte,,N,-58.7981133207801,-34.4338028056069,2022,326.3669711510225,29046.660432441
354,3162,190574,82917,2021-08-01,Departamento,50.0,40.0,1,1,2,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Pilar,Bs.As. G.B.A. Norte,Presidente Derqui,N,-58.8532234768973,-34.4654393749425,2021,136.87198728378002,5474.8794913512
1236,884,53530,91147,2022-08-01,Departamento,60.0,57.0,1,1,2,,0.0,10.0,,1.0,,,,,,,,,,,,,,1.0,1.0,1,,,,,,1.0,,,Pilar,Bs.As. G.B.A. Norte,Palmas del Sol,U,-58.8413513730256,-34.4205359651814,2022,269.2874626713,15349.3853722641
2376,1148,69177,86541,2021-11-01,Departamento,56.0,50.0,1,2,2,0.0,No,10.0,No,Sí,No,Sí,Sí,Sí,Sí,Sí,No,Sí,No,No,No,No,No,Sí,Sí,1,0.0,Sí,0.0,0.0,0.0,0.0,No,0,Pilar,Bs.As. G.B.A. Norte,Jardines De Saravi,U,-58.8419051679147,-34.4457740719655,2021,262.90891188576,13145.445594288
684,996,59946,85556,2022-12-01,Departamento,68.0,53.0,1,1,2,,0.0,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,1,,,,,,0.0,,,Pilar,Bs.As. G.B.A. Norte,,U,-58.8376715704488,-34.4512477406143,2022,239.77196111684907,12707.913939193
352,320,17636,88205,2022-05-01,Departamento,45.0,38.0,1,1,1,,0,0.0,,1,,1,1,1,1,1,,,0,,,,,1,0,0,,,,,,0.0,,,Pilar,Bs.As. G.B.A. Norte,,N,-58.8003664437551,-34.4373763097321,2022,355.4848734459342,13508.4251909455
1735,944,56980,90490,2021-07-01,Departamento,52.0,40.0,0,1,1,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,1,0.0,No,0.0,0.0,0.0,0.0,No,0,Pilar,Bs.As. G.B.A. Norte,Liquidambar,N,-58.8392549676366,-34.424174161022,2021,286.9645642662325,11478.5825706493
1,2396,143748,86229,2021-07-01,Departamento,65.0,57.0,1,1,2,0.0,0,0.0,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Pilar,Bs.As. G.B.A. Norte,Del Viso,U,-58.804950855834,-34.448128679087,2021,156.62783234804158,8927.78644383837
1935,2194,132190,89521,2022-04-01,Departamento,50.0,45.0,1,1,2,0.0,No,8.0,   0,Sí,   0,No,No,No,No,Sí,   0,   0,No,   0,   0,   0,   0,No,No,1,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Pilar,Bs.As. G.B.A. Norte,,U,-58.8002117636516,-34.4301652568823,2022,374.65242031112,16859.3589140004
581,2231,134264,80320,2022-02-01,Departamento,28.0,28.0,1,1,2,0.0,No,0.0,0,Sí,0,No,No,No,No,No,0,0,No,0,0,0,0,No,Sí,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Pilar,Bs.As. G.B.A. Norte,Pilar,N,-58.7773485903259,-34.4809931510018,2022,250.8983173389939,7025.15288549183
201,2420,144939,67778,2021-04-01,Departamento,60.0,60.0,1,2,2,0.0,0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Pilar,Bs.As. G.B.A. Norte,Boca Raton,U,-58.8659538866091,-34.5481969564491,2021,163.38409858305883,9803.04591498353
1110,673,39740,91803,2021-09-01,Departamento,39.0,33.0,0,1,1,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,0.0,No,0.0,0.0,0.0,0.0,No,0,Pilar,Bs.As. G.B.A. Norte,Villa Rosa,U,-58.8456228855905,-34.4168649235035,2021,291.4456550437415,9617.70661644347
2583,2207,133039,85884,2022-07-01,Departamento,30.0,27.0,1,1,1,,0,5.0,,0,0,0,0,1,1,1,0,0,0,,0,,1,0,1,1,,0,,,,0.0,0,,Pilar,Bs.As. G.B.A. Norte,Pilar,U,-58.8398082074575,-34.449412282542,2022,248.84609617281703,6718.84459666606
2733,1860,112986,92787,2022-12-01,Departamento,174.0,174.0,3,3,4,,0.0,6.0,,1.0,,0.0,1.0,0.0,1.0,1.0,,,0.0,,,,,0.0,1.0,2,,,,,,0.0,,,Pilar,Bs.As. G.B.A. Norte,Lagoon Pilar,U,-58.8520294550056,-34.4113580998256,2022,250.40224510725,43569.9906486615
223,88,4428,89506,2022-03-01,Departamento,75.0,65.0,2,1,3,0.0,No,5.0,0,No,0,No,Sí,No,Sí,Sí,0,0,No,0,0,0,0,No,Sí,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Pilar,Bs.As. G.B.A. Norte,Pueblo Caamaño,U,-58.8328465898414,-34.429680362517,2022,260.46685676087384,16930.3456894568
886,2387,143425,57475,2021-12-01,Departamento,75.0,75.0,1,1,4,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Pilar,Bs.As. G.B.A. Norte,Pilar,S,-58.37662226222,-34.6124057932797,2021,96.07328517705906,7205.49638827943
1283,1440,87360,90184,2021-12-01,Departamento,98.0,81.0,2,2,3,0.0,0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Pilar,Bs.As. G.B.A. Norte,Del Viso,U,-58.7892564630031,-34.4267194031309,2021,269.5658955585272,21834.8375402407
1388,1332,80205,87198,2022-08-01,Departamento,79.0,65.0,1,1,2,,1.0,5.0,,1.0,,0.0,1.0,0.0,0.0,1.0,,,0.0,,,,,0.0,0.0,1,,,,,,0.0,,,Pilar,Bs.As. G.B.A. Norte,La Lonja,U,-58.844001952132,-34.4421358291961,2022,367.74121877886,23903.1792206259
2752,404,22674,89161,2021-10-01,Departamento,30.0,30.0,0,1,1,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Pilar,Bs.As. G.B.A. Norte,Villa Rosa,N,-58.8676963149475,-34.4309562463511,2021,193.593128342216,5807.79385026648
647,842,50959,85212,2021-05-01,Departamento,36.0,36.0,1,1,2,0.0,No,10.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Pilar,Bs.As. G.B.A. Norte,Altos del Pilar,U,-58.8703541077252,-34.4525552726042,2021,120.50641113995334,4338.23080103832
1492,2413,144659,89525,2022-12-01,Departamento,62.0,45.0,1,1,2,,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Pilar,Bs.As. G.B.A. Norte,,N,-58.7915090122333,-34.4302930922576,2022,236.6864581580889,10650.890617114
317,3144,189466,88865,2022-07-01,Departamento,55.0,55.0,1,1,2,,0,4.0,,1,,1,1,0,1,1,,,0,,,,,1,1,1,,,,,,1.0,,,Pilar,Bs.As. G.B.A. Norte,,U,-58.7959375412964,-34.4338347880808,2022,244.3216216969473,13437.6891933321
438,331,18128,90183,2021-12-01,Departamento,115.0,63.0,1,1,3,0.0,No,0.0,0,Sí,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Pilar,Bs.As. G.B.A. Norte,Las Campanillas,N,-58.7914320660881,-34.4266875452612,2021,408.6233882530762,25743.2734599438
910,1529,91923,88865,2022-11-01,Departamento,48.0,42.0,1,1,2,,0.0,0.0,,1.0,,1.0,0.0,0.0,1.0,1.0,,,0.0,,,,,0.0,1.0,1,,,,,,0.0,,,Pilar,Bs.As. G.B.A. Norte,,N,-58.7959375412964,-34.4338347880808,2022,420.83030217802616,17674.8726914771
1052,621,36347,88865,2021-05-01,Departamento,83.0,75.0,2,2,3,0.0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sí,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Pilar,Bs.As. G.B.A. Norte,,U,-58.7959375412964,-34.4338347880808,2021,307.2913484068813,23046.8511305161
1767,505,28832,93117,2022-04-01,Departamento,68.0,46.0,1,1,2,0.0,No,0.0,   0,Sí,   0,No,No,Sí,Sí,Sí,   0,   0,No,   0,   0,   0,   0,Sí,Sí,1,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Pilar,Bs.As. G.B.A. Norte,Lagoon Pilar,N,-58.8498146229147,-34.4095883025893,2022,377.57410454755865,17368.4088091877
2640,2798,167837,88542,2022-03-01,Departamento,90.0,85.0,2,2,3,0.0,No,6.0,0,Sí,0,No,No,No,Sí,Sí,0,0,No,0,0,0,0,No,Sí,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Pilar,Bs.As. G.B.A. Norte,,U,-58.7829210908954,-34.4358286505691,2022,338.6069137891353,28781.5876720765
787,1010,60568,89196,2021-02-01,Departamento,163.0,116.0,3,2,4,0.0,No,5.0,0,No,0,No,No,No,Sí,No,0,0,No,0,0,0,0,No,Sí,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Pilar,Bs.As. G.B.A. Norte,,U,-58.7915474904332,-34.4320958649006,2021,158.05137036523706,18333.9589623675
654,2931,177257,86858,2021-10-01,Departamento,37.0,37.0,1,1,1,0.0,No,0.0,0,Sí,0,Sí,No,No,No,Sí,0,0,No,0,0,0,0,No,Sí,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Pilar,Bs.As. G.B.A. Norte,,N,-58.8679771947256,-34.4435751037475,2021,282.5413224453973,10454.0289304797
1849,2698,161196,87242,2021-08-01,Departamento,94.0,82.0,2,2,3,0.0,No,0.0,No,No,No,No,No,Sí,No,Sí,No,Sí,No,No,No,No,No,Sí,Sí,2,0.0,Sí,0.0,0.0,0.0,0.0,Sí,0,Pilar,Bs.As. G.B.A. Norte,North Ville,U,-58.7482573234694,-34.4435426779572,2021,273.1370034487854,22397.2342828004
1759,1480,89366,87877,2021-01-01,Departamento,35.0,35.0,1,1,2,0.0,No,10.0,No,Sí,No,Sí,No,Sí,Sí,Sí,No,No,No,No,No,Sí,Sí,Sí,Sí,1,0.0,No,0.0,0.0,0.0,0.0,No,0,Pilar,Bs.As. G.B.A. Norte,Pilar Garden,U,-58.7982292062772,-34.4392110991203,2021,307.52160499582,10763.2561748537
2195,2091,126418,87246,2021-03-01,Departamento,117.0,82.0,2,2,3,0.0,No,0.0,0,No,0,Sí,Sí,No,Sí,Sí,0,0,No,0,0,0,0,No,Sí,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Pilar,Bs.As. G.B.A. Norte,Condominio Tortugas I y II,N,-58.7395529406184,-34.4436668581315,2021,320.01650576752803,26241.3534729373
955,1694,103445,86858,2022-06-01,Departamento,95.0,75.0,1,2,2,,0,0.0,,0,0,0,0,0,1,0,0,0,0,,0,,0,1,1,1,,0,,,,1.0,0,,Pilar,Bs.As. G.B.A. Norte,Pilar,N,-58.8679771947256,-34.4435751037475,2022,213.80856583787727,16035.6424378408
1104,1385,83867,89173,2021-09-01,Departamento,53.0,50.0,1,1,2,0.0,No,0.0,No,No,No,No,Sí,No,Sí,No,No,No,No,Sí,No,Sí,No,Sí,Sí,1,0.0,No,0.0,0.0,0.0,0.0,No,0,Pilar,Bs.As. G.B.A. Norte,Alto del Molino,U,-58.8415886293555,-34.4313523103948,2021,269.29578526041803,13464.7892630209
1305,3167,190794,92789,2021-09-01,Departamento,43.0,43.0,1,1,2,0.0,No,5.0,0,Sí,0,Sí,No,No,Sí,No,0,0,No,0,0,0,0,Sí,Sí,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Pilar,Bs.As. G.B.A. Norte,Villa Rosa,U,-58.8476791859681,-34.4114239072168,2021,273.99280477077207,11781.6906051432
2600,3175,191058,88848,2021-05-01,Departamento,65.0,65.0,2,1,3,0.0,No,0.0,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Pilar,Bs.As. G.B.A. Norte,Apart del Pinazo,N,-58.832925323047,-34.433285825032,2021,371.29415730809694,24134.1202250263
327,918,55719,89503,2022-04-01,Departamento,85.0,85.0,2,1,3,0.0,No,0.0,   0,Sí,   0,No,No,No,No,No,   0,   0,No,   0,   0,   0,   0,No,No,1,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Pilar,Bs.As. G.B.A. Norte,Alto del Molino,N,-58.8393734611086,-34.4295823393604,2022,177.46693593684589,15084.6895546319
2074,3178,191203,89173,2022-02-01,Departamento,60.0,60.0,1,1,2,0.0,No,0.0,0,No,0,No,No,Sí,Sí,No,0,0,No,0,0,0,0,No,Sí,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Pilar,Bs.As. G.B.A. Norte,Alto del Molino,N,-58.8415886293555,-34.4313523103948,2022,227.4811410540217,13648.8684632413
263,590,33883,87246,2021-04-01,Departamento,126.0,106.0,3,2,4,0.0,No,0.0,0,No,0,Sí,Sí,No,Sí,Sí,0,0,No,0,0,0,0,No,Sí,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Pilar,Bs.As. G.B.A. Norte,Condominio Tortugas I y II,N,-58.7395529406184,-34.4436668581315,2021,317.0796522366641,33610.4431370864
2789,3286,198837,88521,2022-06-01,Departamento,42.0,42.0,0,1,1,,0,0.0,,1,,1,0,0,0,1,,,0,,,,,0,1,1,,,,,,0.0,,,Pilar,Bs.As. G.B.A. Norte,,N,-58.8286131498872,-34.4351537239329,2022,362.71095990354286,15233.8603159488
1442,2222,133754,90513,2022-03-01,Departamento,70.0,70.0,1,1,2,0.0,0,5.0,0,0,0,0,0,0,Sí,Sí,0,0,0,0,0,0,0,Sí,0,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Pilar,Bs.As. G.B.A. Norte,Pilar,U,-58.7892180417137,-34.4249166266406,2022,180.05288272914288,12603.70179104
110,1485,89602,86253,2021-12-01,Departamento,140.0,140.0,3,2,4,0.0,No,0.0,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,Sí,Sí,2,0.0,0,0.0,0.0,0.0,0.0,0,0,Pilar,Bs.As. G.B.A. Norte,,N,-58.752722489507,-34.4488887741564,2021,306.46754118980715,42905.455766573
174,966,58341,86858,2021-03-01,Departamento,50.0,50.0,1,1,2,0.0,Sí,18.0,No,No,No,No,No,No,No,No,No,No,Sí,No,No,Sí,No,Sí,Sí,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Pilar,Bs.As. G.B.A. Norte,,U,-58.8679771947256,-34.4435751037475,2021,204.099415900624,10204.9707950312
1723,296,16296,91839,2021-08-01,Departamento,100.0,82.0,2,2,3,0.0,No,0.0,0,Sí,0,Sí,Sí,No,No,Sí,0,0,No,0,0,0,0,No,Sí,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Pilar,Bs.As. G.B.A. Norte,Condominio Tortugas I y II,N,-58.7673105052689,-34.4180218603823,2021,333.8341153262927,27374.397456756
1919,2248,135536,89173,2022-01-01,Departamento,40.0,40.0,1,1,2,0.0,No,10.0,No,Sí,No,No,Sí,Sí,No,Sí,No,Sí,No,No,No,No,No,Sí,No,1,0.0,Sí,0.0,0.0,0.0,0.0,No,0,Pilar,Bs.As. G.B.A. Norte,Alto del Molino,U,-58.8415886293555,-34.4313523103948,2022,294.2134028902225,11768.5361156089
1036,1249,75069,84571,2022-10-01,Departamento,77.0,65.0,1,1,2,,0.0,10.0,,0.0,,0.0,1.0,0.0,1.0,1.0,,,0.0,,,,,0.0,1.0,1,,,,,,0.0,,,Pilar,Bs.As. G.B.A. Norte,Pilar,U,-58.8334374300048,-34.4567212756126,2022,266.22890293945073,17304.8786910643
240,1642,99440,40998,2021-12-01,Departamento,137.0,90.0,2,2,3,0.0,No,0.0,0,No,0,No,Sí,No,Sí,No,0,0,No,0,0,0,0,Sí,Sí,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Pilar,Bs.As. G.B.A. Norte,North Ville,N,-58.4370603948832,-34.7018781434715,2021,291.13116720321,26201.8050482889
1303,2016,122205,82585,2022-05-01,Departamento,67.0,67.0,2,1,2,,0,18.0,,1,,0,0,0,0,1,,,0,,,,,0,0,2,,,,,,0.0,,,Pilar,Bs.As. G.B.A. Norte,Martindale,U,-58.8597930508239,-34.4671428682458,2022,302.95667764991646,20298.0974025444
2635,1730,105361,90490,2021-11-01,Departamento,63.0,52.0,1,1,2,0.0,No,0.0,0,No,0,No,No,No,Sí,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Pilar,Bs.As. G.B.A. Norte,,N,-58.8392549676366,-34.424174161022,2021,348.6855595301846,18131.6490955696
696,60,3155,83951,2021-10-01,Departamento,120.0,120.0,3,2,5,0.0,No,15.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Pilar,Bs.As. G.B.A. Norte,El Tejar,U,-58.750809709508,-34.4615395988373,2021,212.9524411764375,25554.2929411725
1297,2199,132648,87571,2022-10-01,Departamento,115.0,65.0,2,2,3,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,1,,,,,,0.0,,,Pilar,Bs.As. G.B.A. Norte,Las Liebres,N,-58.7482197586864,-34.4417398664733,2022,342.29430377929384,22249.1297456541
2006,2998,181602,92787,2021-07-01,Departamento,64.0,58.0,1,1,2,0.0,Sí,2.0,0,Sí,0,No,No,Sí,No,Sí,0,0,No,0,0,0,0,Sí,Sí,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Pilar,Bs.As. G.B.A. Norte,Lagoon Pilar,U,-58.8520294550056,-34.4113580998256,2021,417.8028138742086,24232.5632047041
2264,528,29944,87192,2022-08-01,Departamento,131.0,92.0,2,2,3,,,14.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,1.0,1,,,,,,1.0,,,Pilar,Bs.As. G.B.A. Norte,Pueyrredón,U,-58.8570575177628,-34.4419381817759,2022,303.1200263485163,27887.0424240635
956,2372,142808,92789,2021-09-01,Departamento,35.0,35.0,1,1,1,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,0.0,No,0.0,0.0,0.0,0.0,No,0,Pilar,Bs.As. G.B.A. Norte,Lagoon Pilar,S,-58.8476791859681,-34.4114239072168,2021,412.1874264190057,14426.5599246652
1468,220,12113,86541,2021-08-01,Departamento,44.0,44.0,1,1,2,0.0,No,0.0,No,Sí,No,No,Sí,Sí,Sí,No,No,No,No,No,No,No,No,Sí,Sí,1,0.0,No,0.0,0.0,0.0,0.0,No,0,Pilar,Bs.As. G.B.A. Norte,Jardines De Saravi,U,-58.8419051679147,-34.4457740719655,2021,328.04030010162273,14433.7732044714
2340,371,20801,87246,2021-06-01,Departamento,142.0,106.0,3,3,4,0.0,No,0.0,0,Sí,0,Sí,No,No,Sí,No,0,0,No,0,0,0,0,Sí,No,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Pilar,Bs.As. G.B.A. Norte,Condominio Tortugas I y II,N,-58.7395529406184,-34.4436668581315,2021,272.64641618062643,28900.5201151464
971,1722,105164,92787,2022-10-01,Departamento,38.0,35.0,0,1,1,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,1,,,,,,0.0,,,Pilar,Bs.As. G.B.A. Norte,Lagoon Pilar,N,-58.8520294550056,-34.4113580998256,2022,264.8705922101683,9270.47072735589
1576,2340,141029,88537,2022-12-01,Departamento,60.0,54.0,1,1,2,,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,1.0,,,1.0,,,,,1.0,0.0,0,,,,,,0.0,,,Pilar,Bs.As. G.B.A. Norte,,N,-58.7938002900998,-34.4356695012324,2022,269.9056101802778,14574.902949735
1551,2318,139815,88537,2021-08-01,Departamento,228.0,179.0,3,2,4,0.0,No,0.0,0,Sí,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,2,0.0,0,0.0,0.0,0.0,0.0,0,0,Pilar,Bs.As. G.B.A. Norte,Pilar,N,-58.7938002900998,-34.4356695012324,2021,208.5403564506553,37328.7238046673
2143,350,19746,86541,2021-05-01,Departamento,42.0,35.0,0,1,1,0.0,Sí,2.0,0,Sí,0,No,No,Sí,Sí,Sí,0,0,No,0,0,0,0,No,Sí,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Pilar,Bs.As. G.B.A. Norte,Solar Azul,U,-58.8419051679147,-34.4457740719655,2021,216.9115400519163,7591.90390181707
1535,1238,74477,89834,2022-06-01,Departamento,58.0,58.0,1,1,2,,0,9.0,,1,,0,0,0,1,1,,,0,,,,,0,1,1,,,,,,0.0,,,Pilar,Bs.As. G.B.A. Norte,Palmas del Sol,U,-58.8349828090835,-34.4278449968811,2022,193.5336156291138,11224.9497064886
1139,2265,136863,88202,2021-01-01,Departamento,30.0,30.0,0,1,2,0.0,No,0.0,No,Sí,No,Sí,No,Sí,No,Sí,No,Sí,No,No,No,Sí,No,No,Sí,1,0.0,Sí,0.0,0.0,0.0,0.0,No,0,Pilar,Bs.As. G.B.A. Norte,Del Viso,U,-58.8068940313487,-34.4372800012315,2021,189.93981485035965,5698.19444551079
1838,1944,118072,90490,2022-10-01,Departamento,90.0,90.0,2,1,3,,0.0,5.0,,0.0,,0.0,0.0,0.0,1.0,0.0,,,0.0,,,,,0.0,1.0,1,,,,,,0.0,,,Pilar,Bs.As. G.B.A. Norte,,U,-58.8392549676366,-34.424174161022,2022,219.74449131510224,19777.0042183592
1176,1233,74336,24629,2021-05-01,Departamento,128.0,104.0,3,3,4,0.0,No,0.0,0,Sí,0,Sí,Sí,No,Sí,Sí,0,0,No,0,0,0,0,No,Sí,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Pilar,Bs.As. G.B.A. Norte,Condominio Tortugas I y II,N,-58.2615859551132,-34.7939919243608,2021,325.88873204915285,33892.4281331119
1290,2907,175980,88537,2022-10-01,Departamento,80.0,80.0,0,2,2,,0.0,8.0,,0.0,,1.0,0.0,0.0,1.0,1.0,,,1.0,,,,,1.0,1.0,1,,,,,,0.0,,,Pilar,Bs.As. G.B.A. Norte,,U,-58.7938002900998,-34.4356695012324,2022,146.782453183135,11742.5962546508
1825,3043,183911,83574,2022-01-01,Departamento,54.0,54.0,1,1,2,0.0,No,1.0,0,Sí,0,Sí,No,Sí,No,Sí,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Pilar,Bs.As. G.B.A. Norte,Pilar,U,-58.8553202125177,-34.4618009490171,2022,323.8274755671315,17486.6836806251
1404,1623,98062,92787,2021-05-01,Departamento,35.0,35.0,0,1,1,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,1,0.0,No,0.0,0.0,0.0,0.0,No,No,Pilar,Bs.As. G.B.A. Norte,Lagoon Pilar,S,-58.8520294550056,-34.4113580998256,2021,379.5951950908543,13285.8318281799
