,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,Amoblado,Antiguedad,Cisterna,Gimnasio,Laundry,Calefaccion,AireAC,Jacuzzi,SalonFiestas,Cocheras,LONGITUDE,LATITUDE,precio_pesos_constantes,ITE_TIPO_PROD_encoded
3402,56.0,56.0,1,1,2,0,11,0,0,1,1,1,0,0,1,-58.5009371109809,-34.4901117167157,11558.3836849731,2
3403,88.0,73.0,2,2,3,0,10,0,0,0,0,0,0,0,1,-58.5071454381845,-34.4720011229647,23641.5250762893,2
3404,124.0,83.0,2,1,3,0,20,0,0,1,0,0,0,0,1,-58.498727282967,-34.4883354285865,24053.4636567612,2
3405,53.0,53.0,1,1,2,0,21,0,0,0,0,1,0,0,1,-58.4857260666068,-34.492101062876,16057.4923096956,2
3406,100.0,100.0,3,1,4,0,35,0,0,1,0,1,0,0,2,-58.4987595442065,-34.490138449515,22664.561369462,2
3407,80.0,73.0,2,1,3,0,0,0,0,0,0,0,0,0,0,-58.4964531340994,-34.4829530493017,13438.3405696802,1
3408,322.0,155.0,3,3,5,0,9,0,1,1,1,0,0,0,2,-58.535546446613,-34.4770577746667,108199.199434989,2
3409,87.0,84.0,2,2,3,0,8,0,0,1,1,0,0,0,1,-58.494307907899,-34.484782723566,27699.206443656,2
3410,67.0,60.0,1,1,2,0,50,0,0,0,0,0,0,0,0,-58.5288832919218,-34.4699276784286,12876.5602337679,2
3411,35.0,35.0,1,1,1,0,40,0,0,0,0,0,0,0,0,-58.526574943557,-34.4627428776023,3460.97573821287,2
3412,68.0,65.0,3,1,4,0,50,0,0,1,0,1,0,0,0,-58.5051302560556,-34.4810430514389,16376.1281551805,2
3413,55.0,42.0,1,1,1,0,12,0,0,0,0,0,0,0,1,-58.522286754603,-34.4664031978823,10098.5919472656,2
3414,74.0,61.0,2,1,3,0,0,0,0,0,0,0,0,0,0,-58.5030823199857,-34.4882819277888,16175.7803153558,1
3415,63.0,59.0,2,1,3,0,0,0,0,0,0,0,0,0,1,-58.5115646449272,-34.475553374159,15196.9783398136,1
3416,70.0,70.0,2,1,3,0,0,0,0,1,0,0,0,0,1,-58.5569163508261,-34.4551464936833,12360.6276364745,0
